date,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
2020-10-05,13.3,8.5,537,18.4,1555,0,0,0,0,0,0,10,320,1524,5.1,290,1352,2.5,2181,270,4.8,40,1410,57.3,8.6,1007.9,1020.5,2310,1016.1,1,1018.2,11.6,10.5,1200,2.92,19.44,0,0,0,0,0,2.3,0.4,14.5,2.9,17.3,17.4,18.6,19.9,20.9,22.3,22.8,21.5,18.3,3.6,5.1,0,이상없음,0
2020-10-06,14.2,9.3,627,19.7,1529,0,0,0,0,0,0,7.8,250,1124,4.1,290,1114,2,1746,290,4.9,34,1420,55.9,8.7,1012.2,1024.9,2322,1020.5,1,1022.5,11.6,10.8,1200,2.88,19.81,0,0,0,0,0,2.5,0,14.6,4,16.9,16.8,17.9,19,20.1,22.2,22.7,21.5,18.3,3.8,5.4,0,이상없음,0
2020-10-07,16,9.9,705,22,1558,0,0,0,0,0,0,7.1,160,1350,3.4,50,1359,1.9,1673,50,4.6,24,1603,48.9,8.5,1015.8,1027.7,941,1023.9,1550,1026,11.6,8.9,1200,2.64,16.99,0,0,0,0,0,3.8,1.1,14.9,5.8,17.1,16.9,17.7,18.7,19.7,21.9,22.6,21.5,18.3,3.7,5.3,0,이상없음,0
2020-10-08,17.2,12.1,621,23.1,1511,0,0,0,0,0,0,9.7,50,1723,5.4,50,1729,3.1,2648,50,7,35,1632,53,10.1,1016.7,1029,845,1024.6,1625,1026.9,11.5,10.8,1200,2.82,19.27,0,0,0,0,0,0.1,0.1,15.9,8.5,17.6,17.3,17.9,18.7,19.5,21.6,22.5,21.5,18.3,4.6,6.6,0,이상없음,0
2020-10-09,17.2,12.4,527,23.3,1508,0,0,0,0,0,0,9.5,110,1240,5.2,50,1518,3,2561,70,7.5,42,1510,53.4,10.4,1013.2,1026.9,1,1020.5,1739,1023.4,11.5,10.6,1200,2.78,18.55,0,0,0,0,0,4.6,0.1,16.6,6.8,17.7,17.4,18,18.8,19.5,21.4,22.4,21.4,18.4,4,5.8,0,이상없음,0
2020-10-10,16.9,12.3,543,21.5,1344,0,0,0,0,0,0,6.8,110,920,3.8,20,1116,2,1749,70,8.8,41,1329,60.1,11.3,1009.7,1022.3,3,1017,1831,1019.8,11.4,7.6,1100,2.52,15.28,0,0,0,0,0,5.3,1.3,16.6,6.6,18,17.7,18.2,18.9,19.5,21.3,22.2,21.4,18.4,2.9,4.2,0,이상없음,0
2020-10-11,16.9,12.7,634,20.8,1155,0,0,0,0,0,0,6.6,50,238,4.1,50,244,1.8,1594,50,10.9,52,1156,68.5,13,1006.1,1018.5,749,1013.8,1612,1016.2,11.4,4.9,1100,2.45,11.45,0,0,0,0,0,5.8,0.5,16.1,9.7,18.2,17.9,18.3,18.9,19.5,21.1,22.1,21.4,18.4,2,2.8,0,이상없음,0
2020-10-12,16.2,12.1,2356,21.3,1411,0,0,0,0,0,0,7.5,200,1523,4.6,250,1544,2.2,1912,250,10,48,2045,68.6,12.5,1005.2,1018,2349,1013.5,1402,1015.3,11.4,7.5,1200,2.06,13.59,0,0,0,0,0,2.6,1,16.8,8,18.3,18,18.3,18.9,19.4,21,22,21.4,18.4,2.7,3.9,0,박무,0
2020-10-13,13.6,8.6,627,18.4,1459,0,0,0,0,0,0,8,320,1315,4.7,270,1319,2.2,1911,270,3.5,30,1608,52.3,7.9,1010.7,1023.1,2154,1018,1,1021,11.3,7.1,1200,2.33,14.16,0,0,0,0,0,3.5,0,14.2,1.4,16.6,16.6,17.5,18.5,19.3,20.9,21.8,21.3,18.4,2.8,4,0,이상없음,0
2020-10-14,12.8,8.5,2400,18,1327,0,0,0,0,0,0,9.4,250,1413,5.8,270,1500,2.4,2052,290,1,20,1350,47,6.9,1014.6,1026.7,2340,1022.8,1,1025,11.3,5.8,1300,2.19,12.19,0,0,0,0,0,6.6,2.9,14.3,5.1,16.2,16.2,16.9,17.9,18.8,20.8,21.7,21.3,18.4,3.2,4.6,0,채운,0
2020-10-15,11.7,6.5,644,18.5,1433,0,0,0,0,0,0,5.5,290,39,3.7,270,47,1.5,1284,50,-1.1,27,1531,41.8,5.7,1015.8,1028,823,1024.1,1525,1026.2,11.3,7.2,1200,2.4,14.48,0,0,0,0,0,6.6,0,13.1,1,15.2,15.1,16.1,17.2,18.3,20.6,21.6,21.3,18.4,2.9,4.2,0,이상없음,0
2020-10-16,11.8,8.6,615,15.4,1425,0,0,0,0,0,0,3.9,290,1328,2.5,50,754,1.5,1320,50,5.1,48,17,64.3,8.9,1013.7,1026.3,854,1021.9,1741,1024.1,11.2,0,1300,0.94,5.28,0,0,0,0,0,7.6,4.3,12.5,3.5,15,14.8,15.7,16.8,17.9,20.4,21.5,21.2,18.5,1.2,1.6,0,이상없음,0
2020-10-17,13.1,8.7,702,18.6,1508,0,0,0,0,0,0,7.2,250,1528,4.3,270,1353,1.8,1595,270,5.6,26,1553,64.3,9.2,1013,1024.8,2235,1021.6,1638,1023.4,11.2,10.1,1200,2.66,17.65,0,0,0,0,0,1,1,13.1,2,15,14.8,15.6,16.6,17.5,20.1,21.4,21.2,18.5,3.3,4.7,0,박무,0
2020-10-18,13.6,7.2,630,20.2,1352,0,0,0,0,0,0,7.1,270,1507,3.9,290,1529,2,1746,20,6.9,40,1557,65.5,10,1013.6,1026,900,1021.9,1521,1023.9,11.1,9.7,1100,2.46,15.96,0,0,0,0,0,0.5,0.5,12.9,1.7,14.9,14.7,15.5,16.5,17.4,19.9,21.2,21.2,18.5,2.8,4,0,이상없음,0
2020-10-19,15.1,9.8,700,21.3,1440,0,0,0,0,0,0,6,250,1522,3.4,250,1655,1.7,1457,20,10.1,38,1559,74.4,12.4,1014.7,1026.6,2332,1023,1442,1025,11.1,9.8,1200,2.37,15.27,0,0,0,0,0,0,0,14.3,2.9,15.8,15.4,15.9,16.6,17.3,19.7,21.1,21.1,18.5,2.7,3.8,0,박무,0
2020-10-20,15.2,9.9,647,21.7,1413,0,0,0,0,0,0,4.9,290,1434,3.1,250,1438,1.6,1341,20,8.5,38,1658,67.1,11.2,1015.4,1028.8,903,1022.7,1738,1025.7,11.1,10,1200,2.44,15.67,0,0,0,0,0,0.4,0,14.5,3.7,15.9,15.6,16.1,16.8,17.5,19.6,20.9,21.1,18.5,2.9,4.1,0,박무,0
2020-10-21,14.1,11.8,301,17.3,1529,0,0,0,0,0,0,6.2,180,1504,3.8,160,1511,1.9,1653,50,8.5,58,1206,69.4,11.1,1008.6,1023.5,11,1015.7,2339,1018.9,11,0.1,1100,0.78,4.72,0,0,0,0,0,7.3,4.3,13.7,6.6,15.7,15.5,16.1,16.8,17.5,19.5,20.8,21.1,18.5,1.2,1.7,0,이상없음,0
2020-10-22,13.5,8.4,2344,18.2,1451,0,0,0,0,1.25,0,10.4,340,2020,5.7,320,2028,2.8,2436,50,6.8,40,1520,66,10.2,1003.5,1015.7,1,1011.4,1528,1013.7,11,5.4,1300,2.03,11.01,0,0,0,0,0,4.6,3.6,15.2,5.6,15.9,15.7,16.1,16.7,17.3,19.4,20.7,21,18.5,2.7,3.9,0,박무,0
2020-10-23,8.6,5.4,713,13.3,1515,0,0,0,0,0,0,10,270,1337,5.5,290,1321,3,2566,270,-1.1,34,1549,51.5,5.6,1004.9,1017.1,2356,1013.6,1420,1015.3,10.9,9.9,1200,2.57,17.01,0,0,0,0,0,0,0,10.7,0.6,13.5,13.7,15,16.2,17.2,19.2,20.5,21,18.5,3,4.3,0,이상없음,0
2020-10-24,8.7,3.2,705,14,1538,0,0,0,0,0,0,11,290,1242,5.9,290,1212,2.5,2150,270,-2.3,27,1328,47.6,5.3,1008.7,1020.9,929,1016.8,7,1019.1,10.9,9.9,1200,2.54,16.65,0,0,0,0,0,0,0,9.4,-1.6,12.1,12.3,13.7,15.1,16.5,19.1,20.4,20.9,18.5,3.1,4.4,0,이상없음,0
2020-10-25,11.8,5.4,708,18.2,1345,0,0,0,0,0,0,6.3,250,1123,3.8,250,1318,1.7,1483,20,4,29,1507,62.5,8.3,1009.9,1021.7,902,1018.3,1501,1020.2,10.9,8.8,1100,2.21,13.83,0,0,0,0,0,2.8,0,10.9,1.6,12.8,12.7,13.5,14.7,15.9,18.9,20.3,20.9,18.5,2.4,3.4,0,이상없음,0
2020-10-26,12.9,8,618,19,1354,0,0,0,0,0,0,6.7,290,1409,4.4,320,1417,1.6,1406,20,7.4,42,1408,71.6,10.3,1009.8,1021.8,849,1018.3,1533,1020.1,10.8,9.2,1200,2.16,13.69,0,0,0,0,0,1.6,0.1,11.9,3.2,13.8,13.5,14,14.9,15.8,18.6,20.2,20.8,18.5,2.2,3.2,0,이상없음,0
2020-10-27,14,9,653,19.4,1431,0,0,0,0,0,0,5.7,290,1411,3.4,320,1516,1.8,1573,270,9,39,1456,74.1,11.6,1010.9,1022.4,2238,1020,1629,1021.2,10.8,8.3,1200,2.04,12.23,0,0,0,0,0,1.1,1.1,13.2,6,14.4,14.1,14.5,15.2,15.9,18.4,20,20.8,18.5,2.1,3.1,0,박무,0
2020-10-28,13.8,8.6,2359,18.2,1442,0,0,0,0,0,0,9.1,320,1449,4.8,270,1507,2.5,2196,270,2.8,23,1619,52.1,8.2,1012.6,1025.1,2236,1021.1,1414,1022.8,10.8,9.2,1200,2.54,15.27,0,0,0,0,0,3.8,0.9,13.8,2.1,15.3,15,15.2,15.8,16.2,18.3,19.9,20.7,18.5,3.6,5.1,0,박무,0
2020-10-29,10.8,5.5,703,16.1,1328,0,0,0,0,0,0,7.2,340,112,4.5,320,104,2,1694,270,-2.6,24,1535,40.3,5.1,1013.7,1026.2,825,1022.3,1705,1024.1,10.7,9,1200,2.39,13.77,0,0,0,0,0,3.1,0,11.5,-1.5,13,13.1,14.1,15.2,16.2,18.2,19.7,20.7,18.5,2.9,4.2,0,이상없음,0
2020-10-30,11.9,5.8,731,19.6,1512,0,0,0,0,0,0,5.6,110,1053,3.2,90,1101,1.5,1284,50,-0.8,22,1517,42.9,5.8,1015.2,1027.2,2313,1023.7,45,1025.5,10.7,9.7,1200,2.31,14.62,0,0,0,0,0,0.4,0,11.2,1.6,12.9,12.8,13.7,14.7,15.7,18.1,19.6,20.6,18.5,3.1,4.4,0,이상없음,0
2020-10-31,13.6,8.5,649,18.2,1431,0,0,0,0,0,0,10.2,200,1408,5,230,1414,2.6,2235,200,5.9,51,2,60.3,9.3,1013.9,1027.2,219,1021.5,2236,1024.3,10.7,5.8,1100,2.13,11.03,0,0,0,0,0,6.1,3.6,12.9,5.2,13.6,13.2,13.7,14.6,15.5,18,19.5,20.6,18.5,2.3,3.3,1.7,이상없음,0
2020-11-01,13.7,11.6,2359,15,1,0,0,0,0,7.17,13.6,10.8,160,909,4.5,200,808,2.3,1947,200,10.9,56,1,84.3,13.2,1009.2,1021.8,1,1017.7,1406,1019.5,10.6,0,1100,0.31,1.61,0,0,0,0,0,8.6,6.4,13.1,6.8,14.6,14.2,14.5,15.1,15.7,17.8,19.4,20.5,18.6,0.6,0.8,11.9,비,0
2020-11-29,-0.6,-3.6,613,2.6,1356,0,0,0,0,0,0,7.4,290,1923,4.5,290,1426,2.2,1892,270,-7.5,52,958,59.6,3.5,1019.3,1033,2229,1028.1,158,1030.2,9.8,1.5,1200,1.15,5.61,0,0,0,0,0,4.1,4.1,0.7,-7,3.8,3.8,5,6.6,8.5,12.9,15.5,18.8,18.3,0.9,1.3,0,이상없음,0
2020-11-02,10.8,7.9,701,15.6,1432,0,0,0,0,2.33,1.7,8.7,290,1452,4.9,250,1455,2.3,2006,270,1.7,24,1437,58.3,7.1,1010.1,1022.3,910,1019.1,2307,1020.4,10.6,9.6,1200,2.33,14.6,0,0,0,0,0,3,2,10,2.4,12.7,12.6,13.5,14.6,15.5,17.7,19.3,20.5,18.5,3.2,4.5,2.2,박무,0
2020-11-03,5.1,2.7,623,8.6,1,0,0,0,0,0.83,0.5,15.6,290,1155,8.4,290,1156,3.5,3032,270,-5.4,33,1446,47.5,4.1,1011.9,1024.1,2147,1019.6,1,1022.5,10.6,9.2,1200,2.56,15.22,0,0,0,0,0,1.5,1.5,6.1,-1.1,10.2,10.4,12,13.5,15,17.6,19.2,20.4,18.6,2.6,3.8,0,비,0
2020-11-04,4.9,0.2,714,10.8,1602,0,0,0,0,0,0,7.4,250,27,4.2,290,1045,2.3,1965,270,-7.1,20,1256,43.9,3.7,1015.2,1028.2,917,1023.9,12,1025.9,10.5,9.6,1200,2.43,15.36,0,0,0,0,0,0,0,5.2,-2.9,8.1,8.2,9.9,11.8,13.8,17.4,19.1,20.4,18.6,2.7,3.8,0,이상없음,0
2020-11-05,9.6,3.4,657,15.9,1541,0,0,0,0,0,0,4.5,50,757,3,180,1415,1.8,1559,50,2.3,41,1411,61.5,7.3,1016.7,1029.1,847,1025.2,1537,1027.2,10.5,8.4,1200,2.22,12.77,0,0,0,0,0,5.3,4.3,10.5,-1,9.6,9.2,10,11.3,13,17,18.9,20.3,18.6,2.2,3.1,0,이상없음,0
2020-11-06,13.5,9.9,657,17.2,1445,0,0,0,0,0,0,5.3,180,1501,3.3,200,1525,1.7,1478,50,6.4,49,1145,63.3,9.8,1010.9,1026.1,1,1018.5,1643,1021.2,10.5,0.3,1200,1.01,5.65,0,0,0,0,0,8.9,8.3,12.5,8.6,12.4,11.8,11.8,12.3,13.2,16.7,18.7,20.3,18.5,1.3,1.9,0.1,이상없음,0
2020-11-07,14.6,12.2,2312,18.1,1433,0,0,0,0,0.42,0.1,10.1,250,1539,4.9,270,1539,2.7,2349,230,8.4,38,1629,68.8,11.2,1007.6,1019.3,2250,1016.2,1348,1017.8,10.4,7,1200,1.89,11.01,0,0,0,0,0,3.6,3.4,14.6,7.9,13.9,13.3,13.2,13.5,13.8,16.4,18.6,20.2,18.5,2.5,3.5,0,박무,0
2020-11-08,8.5,3.1,2359,12.4,26,0,0,0,0,0,0,12,340,1948,6.2,320,1950,3.1,2636,270,-4.6,18,1551,43.8,5,1012.3,1026.3,2228,1019,18,1022.8,10.4,9.5,1200,2.36,14.66,0,0,0,0,0,0,0,9.9,-0.9,11.7,11.7,12.6,13.5,14.2,16.4,18.4,20.2,18.5,3.3,4.7,0,박무,0
2020-11-09,5.5,0.7,708,8.9,1258,0,0,0,0,0,0,6.9,290,1050,4,290,1046,1.8,1562,270,-7.2,23,1221,40.9,3.7,1015.2,1027.5,900,1024.1,1700,1025.8,10.3,6,1200,2.2,10.48,0,0,0,0,0,2.4,2.4,5.6,-4.5,9.1,9.2,10.5,12.1,13.5,16.3,18.2,20.1,18.5,2,2.8,0,이상없음,0
2020-11-10,7.7,3.5,649,12.9,1505,0,0,0,0,0,0,8,250,1550,5,290,1231,2.2,1872,270,-0.9,34,1243,56.1,5.8,1017.9,1030.4,2311,1026,1,1028.5,10.3,9.6,1200,2.21,13.61,0,0,0,0,0,0,0,7.9,-2.1,9.3,9.2,10.1,11.4,12.7,16.2,18.1,20.1,18.5,2.4,3.4,0,이상없음,0
2020-11-11,9.3,3.5,718,16.5,1448,0,0,0,0,0,0,4.1,180,1452,2.6,180,1458,1.6,1362,50,-0.2,31,1415,53.5,6.1,1021.3,1033.4,845,1030.3,1,1031.9,10.3,9.6,1200,2.1,12.96,0,0,0,0,0,0,0,8.7,0,9.6,9.4,10.1,11.2,12.4,15.9,18,20,18.5,2.3,3.3,0,이상없음,0
2020-11-12,10.4,4.6,704,17.7,1331,0,0,0,0,0,0,6.2,180,1348,3.4,200,1353,1.7,1460,20,1.6,30,1405,56.9,6.9,1019.9,1032.5,123,1027.8,1600,1030.4,10.3,9.4,1200,2.09,12.27,0,0,0,0,0,2,1,9.2,1,10.1,9.8,10.4,11.3,12.3,15.6,17.8,20,18.5,2.3,3.3,0,이상없음,0
2020-11-13,12.2,8.5,613,17.6,1444,0,0,0,0,0,0,4.9,200,1418,3,250,1421,1.6,1421,20,6.9,44,1610,71.5,10,1018.2,1029.9,1000,1026.7,1510,1028.6,10.2,5.5,1200,1.88,8.92,0,0,0,0,0,3,3,12.1,4.1,11.5,11,11.1,11.8,12.4,15.4,17.6,19.9,18.5,1.6,2.3,0,연무,0
2020-11-14,12.5,6.8,725,19.3,1459,0,0,0,0,0,0,6.7,110,1227,4,110,1248,1.7,1434,50,5.8,38,1447,66.9,9.2,1018.9,1031.5,854,1027.8,1503,1029.3,10.2,8,1200,2,11.58,0,0,0,0,0,1.3,0,10.9,2.8,11.5,11.2,11.4,12.1,12.7,15.3,17.5,19.8,18.5,2.1,3,0,박무,0
2020-11-15,11.1,8.2,709,14.9,1519,0,0,0,0,0,0,6.2,290,1424,3.7,290,1143,1.7,1480,20,6.7,61,1611,75,9.8,1017.1,1028.9,902,1026.3,1711,1027.5,10.2,6.8,1100,1.83,9.52,0,0,0,0,0,3.4,1.3,10.2,3.7,11.6,11.3,11.6,12.3,12.8,15.2,17.3,19.8,18.5,1.4,2,0,박무,0
2020-11-16,12.4,7.5,733,18.3,1438,0,0,0,0,0,0,6.2,70,2222,4.1,50,2304,1.6,1395,50,6.6,45,1511,70.1,9.8,1015.9,1028.4,931,1024.3,1648,1026.3,10.1,8.4,1200,1.89,10.76,0,0,0,0,0,2.1,0,10.9,3.5,11.5,11.2,11.5,12.2,12.8,15.2,17.2,19.7,18.5,2.1,3,0,박무,0
2020-11-17,15.9,11.7,429,20,1413,0,0,0,0,2.08,0.1,6.9,50,126,4.5,50,108,2.3,2017,70,9.7,52,1405,67.5,12.2,1013.2,1026.1,3,1021.4,1507,1023.4,10.1,1.3,1300,1.29,5.7,0,0,0,0,0,7.4,5.6,13,9.3,13.1,12.4,12.2,12.5,12.9,15.1,17.1,19.6,18.5,1.3,1.9,6.4,비,0
2020-11-18,16.6,14.8,235,18.7,1439,0,0,0,0,10.83,12.2,6,20,1159,3.6,50,1050,2.6,2233,50,15.1,77,1,91.4,17.2,1005.5,1021.6,15,1009.3,2358,1015.6,10.1,0,1000,0.44,2.63,0,0,0,0,0,9.8,5.6,15.3,13.6,14.9,14.2,13.7,13.6,13.6,15.1,17,19.6,18.5,0.6,0.9,89.9,비,0
2020-11-19,13.6,6.9,2343,19.1,255,0,0,0,0,14.17,86.9,13.4,180,516,7.3,230,834,4.2,3657,270,12,78,2025,90.5,14.9,998,1013.9,2321,1003.2,1123,1008.1,10.1,0,1400,0.26,0.96,0,0,0,0,0,9.8,8.4,14.6,5.9,16,15.5,15.2,15.1,14.6,15.2,16.9,19.5,18.5,0.6,0.8,2.9,박무,0
2020-11-20,2.8,0.3,2356,7,1,0,0,0,0,4.5,0,9.7,320,211,5.6,270,231,3.2,2797,290,-1.3,68,1446,74.3,5.6,1009.3,1025.7,2348,1013.8,1,1020,10,0,1400,0.5,2.74,0,0,0,0,0,6.6,5.9,6.2,-1.8,10.6,10.9,12.4,13.7,14.7,15.2,16.3,19.4,18.5,0.7,1,0,비,0
2020-11-21,6.5,-0.3,252,12.8,1428,0,0,0,0,1.67,0.2,8.1,90,1227,4.8,50,450,2.1,1844,50,0.7,48,1436,67.9,6.6,1013.1,1026.5,903,1021.5,1845,1023.7,10,6.6,1100,2.06,10.52,0,0,0,0,0,6.1,2.8,6.5,-2.6,8.5,8.3,9.5,11.1,12.8,15.3,16.4,19.3,18.4,1.5,2.2,5,비,0
2020-11-22,5.6,1.5,2349,9.1,1,0,0,0,0,8.83,4.8,9.5,290,1822,5.7,290,1823,2.5,2160,270,2.5,66,1532,80.5,7.4,1012.4,1026.8,2351,1020.7,1434,1023,10,0.4,1400,0.73,3.61,0,0,0,0,0,7.8,6,7.3,-0.5,9.6,9.4,10.1,11.1,12.3,15.1,16.5,19.3,18.4,0.8,1.2,0,박무,0
2020-11-23,1.7,-1.5,738,5.9,1546,0,0,0,0,0,0,8,320,245,4.9,320,241,2.3,2023,290,-5.2,36,1342,61.4,4.2,1017.8,1030,2341,1026.6,6,1028.6,10,9.2,1200,2.08,12.35,0,0,0,0,0,0.3,0,2.9,-3.7,6.6,6.7,8.2,9.9,11.5,14.8,16.5,19.2,18.4,1.6,2.3,0,이상없음,0
2020-11-24,2.9,0.2,113,6.4,1627,0,0,0,0,0,0,5.3,290,1918,3.8,290,1920,1.8,1558,20,-5.4,39,1631,54.5,4.1,1018,1030.2,918,1027.3,1536,1028.8,9.9,1.3,1100,1.22,6.33,0,0,0,0,0,6.1,4.8,3.5,-2.5,6.2,6.1,7.2,8.8,10.6,14.5,16.4,19.1,18.4,1.1,1.6,0,이상없음,0
2020-11-25,4.6,0,732,9.5,1349,0,0,0,0,0,0,4.9,290,1257,3,290,1323,1.5,1282,270,-1.8,45,1159,64.1,5.4,1017,1029.1,924,1026.1,1736,1027.7,9.9,4.6,1100,1.75,8.32,0,0,0,0,0,5.4,3.1,3.5,-3.3,6.1,5.9,6.8,8.2,9.9,14.1,16.3,19.1,18.4,1.2,1.7,0,이상없음,0
2020-11-26,5.6,1.9,802,10.9,1435,0,0,0,0,0,0,6.3,320,1813,3.6,340,407,1.7,1488,270,-0.4,42,1424,66.5,5.9,1016.5,1028.5,926,1025.3,1439,1027.2,9.9,6.6,1200,1.84,9.8,0,0,0,0,0,5.5,2.3,4.4,-0.7,6.4,6.2,7,8.2,9.7,13.7,16.1,19,18.4,1.5,2.1,0,박무,0
2020-11-27,4.1,0.6,2348,7.7,1310,0,0,0,0,0.17,0,9,270,1437,5.3,250,1218,2.7,2331,270,-2.8,44,1535,61.6,5,1015.4,1028.1,2349,1024.3,1259,1026.1,9.9,5,1200,1.72,8.52,0,0,0,0,0,4.9,4.6,4.9,-1.7,6.7,6.5,7.2,8.3,9.6,13.4,15.9,18.9,18.4,1.5,2.2,0,비,0
2020-11-28,-0.1,-2.3,734,2.8,1445,0,0,0,0,0,0,8.7,290,1258,5.3,290,1304,2.8,2453,290,-9.5,30,1305,50,3,1018.3,1031.4,1027,1027.8,1633,1029.3,9.8,9,1200,2.07,11.89,0,0,0,0,0,2.9,0.5,1.2,-5.2,4.5,4.6,6,7.6,9.3,13.2,15.7,18.9,18.4,1.6,2.3,0,이상없음,0
2020-11-30,-0.2,-3.6,609,4.3,1454,0,0,0,0,0,0,6.6,250,1324,4.6,290,1301,1.9,1683,270,-7.8,38,1515,57.8,3.4,1024.1,1037.2,2304,1032.9,105,1035.1,9.8,9.1,1200,1.98,11.55,0,0,0,0,0,0,0,0.4,-7.6,2.9,2.9,4.2,5.9,7.9,12.5,15.3,18.8,18.3,1.5,2.1,0,이상없음,0
2020-12-01,1.1,-3.6,729,6.7,1358,0,0,0,0,0,0,6.1,250,1449,4,250,1415,1.9,1644,290,-10.1,24,1423,44.5,2.8,1024.7,1038.4,930,1033.5,2251,1035.6,9.8,7.3,1200,1.94,10.69,0,0,0,0,0,4.4,0.4,0.3,-7,2.8,2.7,3.8,5.4,7.4,12.2,15.1,18.7,18.3,1.8,2.6,0,이상없음,0
2020-12-02,2.4,0.5,2337,6.1,1431,0,0,0,0,0,0,5.6,290,1500,3.9,290,1506,1.8,1518,270,-9.5,25,1354,41.4,3,1020.2,1033.9,2,1028.9,1519,1031,9.8,3.4,1300,1.37,6.38,0,0,0,0,0,6.6,4,2.2,-2.7,3.9,3.5,4.2,5.4,7.1,11.8,14.8,18.6,18.3,1.4,2.1,0,이상없음,0
