date,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
2021-08-06,28.1,26,2332,32.2,1304,0,0,0,0,0,0,16.4,290,1424,8.3,320,1427,2.1,1842,50,21.5,57,1157,68.4,25.7,994,1005.2,1,1001,1905,1003.6,13.9,6.3,1400,2.91,18.13,0,0,0,0,0,7.4,3.5,33.8,23.3,29.7,29.2,28.9,28.7,28.1,25.9,24.7,18.2,15.4,4,5.7,0,이상없음,0
2021-08-07,28,23.4,547,32.3,1616,0,0,0,0,0,0,6.5,290,1533,4,340,1756,2.1,1792,270,20.4,48,1755,65,24,993.5,1004,814,1001.4,1735,1003.1,13.9,11.3,1400,2.86,23.48,0,0,0,0,0,3.3,0.3,35.3,19.2,29.6,29,28.6,28.5,28,26,24.7,18.2,15.4,4.8,6.8,0,이상없음,0
2021-08-08,26.8,24.4,607,32.1,1324,7,1529,11.6,1522,4.58,12.7,9.5,50,1608,4.3,50,2246,1.7,1506,50,21.7,57,1326,74.8,26.1,993.4,1004,745,1001.7,1458,1003,13.9,2,1000,2.35,11.91,0,0,0,0,0,8.1,2.3,28.9,20.4,28.9,28.4,28.3,28.4,28,26,24.8,18.3,15.5,2.9,4.2,12.7,소나기,0
2021-08-09,28.3,23.3,455,33.6,1530,0,0,0,0,0,0,8.3,20,1921,4.8,340,1714,2.3,2018,50,20,42,1509,62.4,23.4,993.6,1005.5,2357,1001.4,1546,1003.1,13.8,8.6,1200,3.3,24.73,0,0,0,0,0,5.6,5.3,31.7,19.9,28.7,28.1,27.8,27.8,27.5,26,24.8,18.4,15.5,5.8,8.4,0,이상없음,0
2021-08-10,27.7,24.3,549,32.2,1528,0,0,0,0,0,0,8.7,200,1431,4.4,200,1436,2.3,2025,70,19.7,46,1555,62.5,22.9,997.5,1009.6,2304,1005.4,1,1007.1,13.8,8.5,1400,2.53,20.07,0,0,0,0,0,4.5,2.5,31.1,21.2,29.1,28.5,28.2,28.1,27.7,25.9,24.8,18.5,15.5,4.1,5.9,0,이상없음,0
2021-08-11,27.4,24.1,630,31.6,1624,0,0,0,0,1.25,0,6.4,320,2054,3.9,320,2054,2,1768,50,21.3,49,1630,70.3,25.4,1000.1,1011.5,1022,1008.1,1729,1009.8,13.8,5.3,1100,2.29,16.55,0,0,0,0,0,5.8,2.4,31.5,20.6,28.8,28.2,28,28,27.6,25.9,24.9,18.5,15.6,3.8,5.5,0,비,0
2021-08-12,26.8,24,2305,31.7,1432,0,0,0,0,1.08,0,12.9,110,1748,4.6,110,1751,1.8,1559,50,19.9,52,1759,67.1,23.3,999.6,1011,823,1007.5,1559,1009.2,13.7,4.4,1100,2.76,14.8,0,0,0,0,0,5.9,2.1,29.6,20,28.7,28.1,28,27.9,27.5,25.9,24.9,18.6,15.6,3.3,4.7,0,비,0
2021-08-13,26.6,23.4,201,30.1,1620,0,0,0,0,0,0,6.4,70,1431,3.5,50,1432,2,1715,50,20.6,57,1501,70.4,24.2,996.7,1008.1,119,1004.5,1741,1006.3,13.7,1.7,1400,1.83,12.03,0,0,0,0,0,8,0.3,28.8,19.7,27.9,27.4,27.4,27.5,27.4,25.8,24.9,18.7,15.7,2.9,4.1,0,이상없음,0
2021-08-14,26.1,23.4,603,30.5,1449,0,0,0,0,0,0,10.2,50,2036,4.8,50,2039,3,2576,50,18.5,51,1427,63.9,21.4,998.3,1011.4,2345,1005.7,230,1007.9,13.7,4.5,1300,2.5,15.6,0,0,0,0,0,6.5,2.1,29.6,21.1,27.9,27.4,27.2,27.4,27.1,25.8,24.9,18.7,15.7,4.3,6.1,0,이상없음,0
2021-08-15,26.9,21.7,457,32.4,1614,0,0,0,0,0,0,7,70,1252,3.7,50,1255,2.3,1984,50,18,41,1638,59.6,20.7,1003.6,1015.1,2354,1011.3,13,1013.4,13.6,10.2,1300,3.24,23.31,0,0,0,0,0,1.8,1.8,30.6,18.8,28.3,27.6,27.3,27.2,27,25.7,24.9,18.8,15.7,5.3,7.6,0,이상없음,0
2021-08-16,27.3,22.5,611,32.8,1627,0,0,0,0,0.92,0,6.9,70,449,3.7,160,1825,2.3,2007,50,18.8,39,1603,61.1,21.7,1004,1016.1,647,1011.2,1617,1013.7,13.6,10.4,1200,3.1,23.19,0,0,0,0,0,3.8,2.9,33.6,20.5,28.9,28.2,27.8,27.6,27.2,25.7,24.9,18.8,15.8,5.2,7.4,0,소나기,0
2021-08-17,25.9,21.9,2357,31.3,1347,1,1957,5.3,1944,4.67,9.3,9.6,110,1731,4.6,70,1722,2.4,2107,50,18.3,46,1411,65,21.1,1000.2,1013.2,2,1006.6,1702,1009.9,13.5,5.8,1100,3.14,17.49,0,0,0,0,0,5.5,4.4,30.6,20.3,28.5,28.1,27.9,27.8,27.4,25.7,24.9,18.9,15.8,3.7,5.3,13.8,소나기,0
2021-08-18,24.3,20.6,806,31,1511,1,742,2.9,713,3.97,5.6,9.7,70,1835,5.4,50,1838,2.8,2452,50,18,48,1502,69.6,20.7,1000.4,1012,934,1008.2,1551,1010.2,13.5,5.8,1200,3.33,17.87,0,0,0,0,0,5.3,3.9,25.1,18.7,26.9,26.5,26.7,27,27.2,25.7,24.9,19,15.9,4.5,6.4,1.1,비,0
2021-08-19,26,21,429,31.5,1533,0,0,0,0,0,0,8.6,110,1911,4,50,417,2.6,2231,50,16.6,42,1519,57.1,18.8,1001.6,1012.4,1040,1009.8,1521,1011.3,13.5,8.6,1100,3.1,20.95,0,0,0,0,0,4,3.8,29.1,18.4,26.8,26.3,26.3,26.5,26.7,25.7,24.9,19,15.9,4.9,7,0,이상없음,0
2021-08-20,26.6,22.6,609,30.7,1641,0,0,0,0,0.58,0,10.3,160,2303,5.1,140,2308,2.3,1997,50,18.9,50,1631,63.6,21.9,1001.4,1012.6,636,1009.1,1724,1011,13.5,5.5,1000,2.64,17.21,0,0,0,0,0,6.9,4.1,28.9,20.5,27.5,27,26.8,26.9,26.6,25.6,24.9,19.1,15.9,3.7,5.3,0.8,소나기,0
2021-08-21,23.8,21,1312,25.5,1600,11,1252,27.9,1219,11.33,62.8,11.4,290,1254,6.7,290,1302,2.7,2323,50,21.5,76,552,88.1,25.7,993.1,1009.8,1,996.8,1237,1002.8,13.4,1,1400,2.45,6.31,0,0,0,0,0,8.8,5.8,25.7,20.7,25.9,25.6,25.9,26.4,26.8,25.5,24.9,19.1,16,1.3,1.9,62,비,0.27
2021-08-22,24.4,22.4,524,27,1319,0,0,0,0,1,0,8.3,230,1200,4.4,230,1020,2.1,1824,250,20.9,63,1327,81.5,24.7,998.3,1010.5,2357,1004.9,1,1008,13.4,0.7,1200,2.03,8.64,0,0,0,0,0,8.6,3.5,24.7,19.3,25.9,25.4,25.2,25.6,25.8,25.5,24.9,19.2,16,1.9,2.7,0,비,0
2021-08-23,22.4,21,2132,24,1124,0,1849,2,1823,11.33,7.4,7.9,90,1940,3.3,90,1837,2,1752,50,20.5,78,1135,89.3,24.1,998.7,1011,208,1003.3,2347,1008.4,13.3,0,1100,0.52,3.81,0,0,0,0,0,9.5,4.9,22.9,18.8,24.9,24.6,24.8,25.3,25.7,25.3,24.9,19.2,16.1,0.9,1.3,8.2,박무,0
2021-08-24,23.4,21.1,1,26.4,1524,1,1336,2.8,1215,12.58,10.5,10.5,200,1907,6.1,200,1733,2.9,2529,50,22.3,89,109,93.6,27,989.8,1004.1,2400,996.5,1302,999.5,13.3,0,1000,0.79,4.58,0,0,0,0,0,10,7.3,24,20.4,24.7,24.3,24.3,24.7,25.2,25.1,24.8,19.3,16.1,1,1.4,10,비,0
2021-08-25,25,23.5,603,27.3,1502,0,0,0.3,150,4.25,0.3,6.8,140,1207,3.8,160,1729,1.8,1548,160,22.2,73,1529,85.5,26.8,996.4,1009.1,2358,1003.9,119,1006,13.3,0.7,1400,1.75,8.96,0,0,0,0,0,8.4,5.4,26.7,20,25.9,25.3,25,25,25.1,24.9,24.7,19.3,16.2,1.9,2.7,0,비,0
2021-08-26,25.5,22.9,523,27.9,1442,0,1526,0.7,1520,1.17,0.7,8.7,180,1610,5,180,1401,2.5,2118,230,22.7,75,1440,84.9,27.6,1001.8,1012.8,2005,1008.9,20,1011.5,13.2,0.2,1400,1.36,8.07,0,0,0,0,0,8.1,5.1,25.9,20.4,26.2,25.5,25.3,25.4,25.3,24.8,24.7,19.4,16.2,1.7,2.5,0.8,비,0
2021-08-27,22.4,20.4,2317,25.5,1,0,1400,0.7,1318,10.38,0.9,4.9,250,826,3.2,250,827,1.3,1111,290,19.4,67,836,83.5,22.6,1003.2,1014.4,2343,1011.7,1530,1013.1,13.2,0,1200,0.44,3.01,0,0,0,0,0,9.1,4,23.1,17.6,25.3,25,25.1,25.4,25.5,24.8,24.6,19.4,16.2,0.9,1.3,0.8,박무,0
2021-08-28,23.6,19.7,615,28.2,1443,0,0,0,0,0,0,7.3,270,1620,3.9,270,1628,1.8,1568,270,19.8,57,1506,80.4,23.1,1004.2,1015.5,652,1012.7,1833,1014,13.1,3.8,1100,2.61,15.44,0,0,0,0,0,8.4,4.1,25.1,17.1,25.3,24.7,24.5,24.7,25,24.7,24.6,19.4,16.3,2.9,4.1,0.9,박무,0
2021-08-29,23.7,21.9,752,26.3,1640,0,126,0.7,122,3.17,0.9,5.6,340,636,3.4,320,639,1.6,1379,270,20.4,65,1744,82.6,24,1004,1015.5,2341,1012.6,1528,1013.8,13.1,1,1100,1.87,9.6,0,0,0,0,0,8.6,4.4,24.3,19.1,25.6,25.2,25.1,25.2,25.1,24.6,24.5,19.5,16.3,1.9,2.7,0,비,0
2021-08-30,24.2,21.2,605,27.7,1543,0,0,0,0,1.17,0,4.5,270,1950,2.9,250,1935,1.4,1242,270,19.8,57,1447,77.5,23.1,1005.9,1016.8,935,1014.4,1549,1015.7,13.1,1.1,1300,1.78,12.46,0,0,0,0,0,8.3,5.6,25.3,19,25.7,25.1,24.9,25.1,25.1,24.5,24.4,19.5,16.3,2.4,3.4,0.1,비,0
2021-08-31,20.5,18.1,1810,23.1,1,4,2230,12.4,1356,16.55,77.4,9.3,70,1707,4.9,70,1710,2.3,1949,50,19.2,77,22,93.3,22.3,1004.6,1016.4,645,1010.5,2354,1014.5,13,0,900,0.4,2.39,0,0,0,0,0,9.9,6,21.2,17.8,23.6,23.5,24.1,24.7,25.1,24.5,24.4,19.5,16.4,0.7,1,78.1,비,0
2021-09-01,21.4,18.5,121,23.9,1525,0,1,3.1,-2331,4.08,0.8,9.1,50,1431,4.7,50,1436,2.9,2547,50,18.2,71,2147,83.1,21,999.7,1010.8,2312,1008,503,1009.5,13,0,1300,1.26,7.24,0,0,0,0,0,9.3,7.5,22.4,18.5,22.5,22.1,22.2,22.9,23.7,24.5,24.8,20.5,16.4,1.9,2.7,0,박무,0
2021-09-02,23.5,20.7,551,26.7,1359,0,0,0,0,0,0,6.4,50,905,3.4,70,754,2.1,1843,50,17.6,56,1404,70.3,20.2,999.9,1011.6,1017,1007.8,1651,1009.7,13,1.4,1200,2.27,13.24,0,0,0,0,0,8.3,7.3,24.4,18.2,24.1,23.5,23.2,23.4,23.6,24.2,24.7,20.7,16.5,3,4.3,0,이상없음,0
2021-09-03,24.3,20.6,455,29.2,1543,0,0,0,0,0,0,7.6,50,2317,4,50,1137,2.4,2104,70,15.6,38,1445,60.3,17.8,999.8,1012.4,2346,1007.9,1551,1009.5,12.9,11.2,1200,3.3,24.64,0,0,0,0,0,1.9,1.9,26.7,18.3,25.2,24.5,24.2,24.1,23.9,24,24.5,20.4,16.5,5.3,7.6,0,이상없음,0
2021-09-04,23.2,18.5,548,28.6,1505,0,0,0,0,0,0,7.2,50,1857,3.7,70,1014,2.7,2298,50,14,45,1326,57,16,1005.3,1017.4,2354,1012.4,1,1015.1,12.9,9.3,1200,3.13,20.58,0,0,0,0,0,4.4,0.5,25.7,16.1,24.7,24.2,24.2,24.4,24.3,23.9,24.3,20.2,16.6,4.7,6.8,0,햇무리,0
2021-09-05,23.1,19.4,458,27.3,1311,0,0,0,0,0,0,10.3,90,1227,4.9,50,1656,3.2,2763,50,15.1,51,1253,61.1,17.2,1008.4,1020.1,2315,1016.8,1527,1018.2,12.8,4.6,1200,2.88,15.83,0,0,0,0,0,5.8,1.6,23.8,16.8,24.3,23.9,23.9,24.2,24.3,23.9,24.2,20.1,16.6,4,5.7,0,이상없음,0
2021-09-06,22.3,18,2345,26.4,1252,1,2014,4,2138,9.17,12,11.7,70,1108,5.5,70,952,3.2,2789,70,16.2,51,1219,70.1,18.5,1006.1,1020,1,1013,1818,1016,12.8,2.4,1100,2.12,12.02,0,0,0,0,0,8.9,3.4,23.2,17.2,23.9,23.5,23.7,24,24.2,23.8,24.1,20.1,16.7,2.6,3.7,23.7,비,0
2021-09-07,19.6,17.6,112,20.9,1629,2,919,6.6,852,22.58,29.6,8.5,70,49,4.4,50,105,2.3,1964,50,19.2,94,1,98.1,22.3,997.9,1013.9,1,1005.2,1633,1007.8,12.8,0,1200,0.27,1.8,0,0,0,0,0,10,7.8,20.4,17.1,22.2,21.9,22.4,23.1,23.8,23.8,24,20,16.7,0.6,0.8,19.5,비,0
2021-09-08,22.2,19,543,26.9,1428,0,231,0.7,149,6.67,1.6,6.8,270,1410,4.2,270,1614,1.7,1450,270,18.5,58,1420,81.3,21.3,1000.5,1013.3,2358,1007.2,1,1010.3,12.7,7.1,1100,2.81,18.18,0,0,0,0,0,4.5,4.5,23.7,15,23.8,23.2,22.8,23,23.2,23.6,23.9,20,16.7,3.3,4.8,0,안개비,0
2021-09-09,23.5,19.1,432,29.1,1610,0,0,0,0,0,0,4.6,50,1041,3,20,1008,1.5,1277,20,18.7,47,1501,76.5,21.7,1003.6,1014.7,659,1011.8,1534,1013.4,12.7,8,1300,3.01,18.9,0,0,0,0,0,6.5,1.5,25.5,14.7,24.5,23.9,23.6,23.6,23.5,23.5,23.9,20.1,16.8,3.3,4.7,0,이상없음,0
2021-09-10,23.6,19.5,615,28.9,1423,0,0,0,0,0,0,7.4,290,1712,4.3,290,1715,1.9,1684,20,18.8,49,1427,76,21.7,1003.2,1014,852,1011.1,1534,1013,12.6,6.4,1200,3.01,16.96,0,0,0,0,0,3.9,2.1,25.6,14.9,25,24.4,24.1,24.1,23.9,23.4,23.8,20.1,16.8,3.5,4.9,0,이상없음,0
2021-09-11,24,19.9,619,29.4,1449,0,0,0,0,0,0,9.2,360,1833,5.6,320,1842,1.7,1459,20,18.5,49,1453,73.1,21.3,1002.7,1014.3,720,1010.3,1515,1012.5,12.6,8.7,1300,3.02,19.54,0,0,0,0,0,2,2,25.8,15.5,25.3,24.6,24.4,24.4,24.1,23.4,23.7,20.1,16.9,4,5.7,0,이상없음,0
2021-09-12,24.2,19.2,624,29.8,1557,0,0,0,0,0,0,6.8,290,1409,4.4,320,1230,1.8,1581,270,16.8,41,1609,64.6,19.1,1003.2,1015.3,2341,1010.8,113,1013,12.6,10.2,1200,3.12,22.15,0,0,0,0,0,1.9,1.5,26.4,15.4,25.3,24.7,24.5,24.6,24.2,23.5,23.7,20.1,16.9,4.8,6.8,0,이상없음,0
2021-09-13,24.8,20.8,610,30.3,1504,0,0,0,0,0,0,6.9,50,1232,3.9,50,1118,2.4,2065,50,18.1,49,1638,67.1,20.8,1006.4,1017.7,950,1014.5,1602,1016.2,12.5,6.1,1200,3.17,17.61,0,0,0,0,0,6.9,1.3,26.9,15.5,25.4,24.8,24.6,24.6,24.4,23.5,23.6,20,16.9,3.9,5.5,0,이상없음,0
2021-09-14,24.6,20,615,29.5,1626,0,0,0,0,0,0,10,50,2338,5.6,50,2346,2.6,2264,50,16.6,41,1554,63.3,18.9,1005.4,1016.9,131,1013.3,1552,1015.2,12.5,10.3,1200,3.23,21.88,0,0,0,0,0,2.4,0,27.8,14.4,25.4,24.9,24.8,24.8,24.5,23.6,23.6,20,17,5.4,7.7,0,이상없음,0
2021-09-15,23.6,19.5,620,28.9,1442,0,0,0,0,0,0,11.7,20,1148,5.9,50,1847,3.6,3129,70,14.5,44,1402,57.5,16.5,1006.2,1017.2,2126,1014.2,1544,1016,12.4,11.4,1200,3.15,22.62,0,0,0,0,0,0.6,0.6,27,14,25,24.6,24.6,24.7,24.5,23.6,23.6,20,17,5.4,7.8,0,이상없음,0
2021-09-16,22.9,18,551,27.3,1323,0,0,0,0,0,0,8.6,50,911,4.6,50,913,2.6,2213,50,14.7,46,1335,61.1,16.8,1002.8,1016.3,1,1010.1,1607,1012.6,12.4,9.1,1100,3.06,20.18,0,0,0,0,0,5.1,0,26.6,12.6,24.5,24.1,24.1,24.4,24.4,23.6,23.6,20,17,4.1,5.8,0,이상없음,0
2021-09-17,23.5,20.5,658,28.2,1506,0,0,0,0,0,0,12.2,70,1301,5.8,70,1306,3,2567,50,15.5,45,1558,61.4,17.6,999.7,1011.9,2339,1006.7,1502,1009.5,12.4,6.6,1300,3.01,18.05,0,0,0,0,0,3.8,2.1,27.6,15.1,24.9,24.4,24.2,24.4,24.3,23.7,23.6,20,17.1,4.5,6.5,0,채운,0
2021-09-18,23.9,18.9,653,29.8,1529,0,0,0,0,0,0,6.4,270,2013,4,290,2017,1.6,1401,50,16.6,44,1535,65.1,19,1004.4,1016.2,2337,1011.9,1,1014.2,12.3,8.8,1200,2.89,19.77,0,0,0,0,0,2.3,1.8,29.4,13.3,24.8,24.3,24.2,24.4,24.3,23.6,23.6,20,17.1,4,5.7,0,이상없음,0
2021-09-19,23.7,20.8,2356,27.8,1513,0,0,0,0,0,0,5,70,1729,3,160,1039,1.9,1669,50,16,49,1533,62.9,18.3,1005.6,1017,759,1014,1647,1015.4,12.3,2.8,1000,2.31,13.97,0,0,0,0,0,6.3,4.8,26.8,14.3,25.1,24.6,24.5,24.6,24.4,23.7,23.6,20,17.1,3.2,4.6,0,이상없음,0
2021-09-20,23.7,19,603,28.4,1523,0,0,0,0,0,0,12.5,110,1654,6.2,140,1658,2.7,2293,90,16.2,48,1624,63.6,18.4,1000.8,1015.1,8,1006.5,2357,1010.5,12.3,10.3,1200,2.95,19.86,0,0,0,0,0,5.9,0.9,29,14.1,24.6,24.2,24.1,24.3,24.3,23.7,23.6,20,17.2,4.1,5.9,40.6,이상없음,0
2021-09-21,22,17.4,2353,26.2,1446,7,2333,27.1,2312,9.58,68.1,11.9,320,2220,7.1,320,2245,2.9,2504,180,19.2,59,1628,85.1,22.3,995.1,1006.9,51,1003.4,1454,1004.9,12.2,4.3,1400,2.48,11.84,0,0,0,0,0,8,7,23.9,16.4,24.2,23.8,23.8,24.1,24.2,23.7,23.6,20,17.2,2.5,3.6,32,비,0
2021-09-22,20.2,16.8,436,24.3,1524,1,5,4.2,1,2,4.5,11.7,230,1229,6.2,270,1444,2.7,2320,250,16.1,56,1634,79,18.4,998.5,1012.8,2354,1005.6,251,1008.4,12.2,6.5,1500,1.86,14.89,0,0,0,0,0,4.1,3.9,22,12.3,22.6,22.3,22.6,23.2,23.6,23.7,23.7,20,17.2,3.1,4.5,0,박무,0
2021-09-23,20.9,16.9,300,25.9,1617,0,0,0,0,0,0,10.9,320,1205,6.5,320,1214,2.4,2084,270,14.2,48,1618,67.3,16.2,1006.6,1019.5,2326,1012.7,1,1016.6,12.1,8,1200,2.91,18.01,0,0,0,0,0,3.4,2.6,22.7,11.9,22.4,22.1,22.3,22.8,23.3,23.6,23.8,20.1,17.3,3.6,5.2,0,이상없음,0
2021-09-24,21.8,16.7,619,26.9,1529,0,0,0,0,0,0,6.9,50,1459,3.8,50,2159,2.2,1903,50,15.2,46,1502,67.5,17.2,1012.3,1024.1,2343,1019.5,1,1022.3,12.1,9.9,1100,2.54,18.34,0,0,0,0,0,1.5,0.6,23.1,12.1,22.7,22.3,22.4,22.8,23.1,23.4,23.7,20.1,17.3,3.7,5.3,0,이상없음,0
2021-09-25,21.2,18.7,427,23.1,1607,0,0,0,0,0,0,6.4,50,1213,3.5,50,1152,2.3,1961,50,16,66,1153,72.6,18.2,1013.1,1025.3,932,1021.7,1502,1023.1,12.1,0,1100,1.14,7.2,0,0,0,0,0,8.6,5.3,21.1,14.3,22.6,22.3,22.4,22.9,23.1,23.3,23.7,20.1,17.3,1.9,2.7,0,달무리,0
2021-09-26,22.6,18.4,645,27.3,1535,0,0,0,0,0,0,7.2,70,2158,3.6,50,2125,2.3,1957,70,15,50,1255,63,17.1,1010.4,1022.7,1,1018.3,1554,1020.3,12,8.3,1200,2.7,18.13,0,0,0,0,0,6.8,2.6,23.9,14.6,23.2,22.6,22.5,22.8,23,23.2,23.6,20.1,17.4,3.8,5.4,0,햇무리,0
2021-09-27,21.6,18.7,544,25,1208,0,0,0,0,5.67,0,6.6,50,636,3.7,140,1258,2.4,2040,70,14.8,52,1214,66,16.9,1005.8,1019,1,1014,1756,1015.7,12,2.2,1100,2.86,11.36,0,0,0,0,0,8.3,5.4,21.6,16.1,23.1,22.7,22.8,23,23.1,23.1,23.5,20.1,17.4,2.6,3.7,0,비,0
2021-09-28,21.5,19.6,410,24.4,1247,0,2000,0.7,2100,9.28,1.3,6.3,110,1535,3.7,140,1814,2.2,1887,50,16.6,54,1349,75.1,19,1002.6,1014.8,124,1010.2,2353,1012.5,11.9,0.7,1100,2,9.29,0,0,0,0,0,9.8,6.3,22.5,17.2,23.2,22.8,22.7,23,23.1,23.1,23.5,20.1,17.4,1.9,2.7,9,비,0
2021-09-29,20.2,17.8,2400,21.4,1132,1,522,5,847,12.25,13.1,9.4,230,856,4.4,230,903,1.7,1496,50,19,87,1600,93.5,22,997.9,1010.2,1,1006.2,1352,1007.8,11.9,0,1400,0.53,2.85,0,0,0,0,0,7.6,5.3,21.1,13.6,22.8,22.4,22.5,22.9,23.1,23,23.4,20.1,17.4,0.7,1,5.4,비,0
2021-09-30,20.3,16,609,25.9,1506,0,0,0,0,0,0,5.2,290,1426,3.3,270,1439,1.5,1312,20,17.3,62,1520,83.9,19.7,999.2,1010.5,911,1007.5,1558,1009.1,11.8,7.4,1200,2.88,17.2,0,0,0,0,0,2,2,22.2,12,22.4,22,22,22.4,22.8,23,23.4,20.1,17.5,3,4.3,0,박무,0
2021-10-01,21.1,16.9,605,27.5,1416,8,2202,12.7,2153,2.17,13.3,20.9,320,2212,10.6,290,2216,2.4,2075,270,16.1,42,1506,75.8,18.3,998.8,1012.7,2205,1006.7,1449,1008.6,11.8,9.3,1200,2.7,18.42,0,0,0,0,0,2.9,2.4,22.9,12.1,22.6,22.2,22.2,22.5,22.7,22.9,23.3,20.1,17.5,3.6,5.1,13.3,비,0
2021-10-02,20.7,16.4,540,26.6,1516,0,0,0,0,0,0,5.7,50,18,3.3,250,1654,1.6,1391,20,16.1,50,1620,77.1,18.3,1003.6,1016.7,2333,1009.5,38,1013.5,11.8,8.1,1300,2.63,16.92,0,0,0,0,0,4,3.4,23.2,13.6,22.6,22.2,22.2,22.5,22.6,22.8,23.2,20.1,17.5,3.2,4.5,0,이상없음,0
2021-10-03,22.3,17.1,552,28.8,1447,0,0,0,0,0,0,7.3,180,1617,4.5,180,1457,1.9,1659,50,15.8,40,1456,69.5,18,1008.4,1020,937,1016.7,1,1018.3,11.7,8.4,1200,2.73,17.47,0,0,0,0,0,2,0,22.9,12.2,22.8,22.4,22.3,22.6,22.7,22.7,23.2,20.1,17.5,3.6,5.2,0,박무,0
2021-10-04,22.9,19.2,223,25.6,1509,1,1751,3.5,1714,6.17,3.6,13.7,180,1405,6.1,200,1951,2.9,2526,200,19.4,71,1,81,22.7,1009.2,1020.4,632,1017.4,1511,1019.1,11.7,0,1300,0.61,2.97,0,0,0,0,0,9.5,6.6,21.7,13.5,22.6,22.1,22.2,22.5,22.7,22.7,23.1,20.1,17.6,1.4,2,3.6,비,0
2021-10-05,23.6,21.7,2338,26.5,1335,0,0,0,0,2.92,0,11.5,180,1203,6.2,180,1354,3.3,2815,200,20.3,65,1344,82.4,23.9,1010.1,1020.8,848,1018.9,1437,1020,11.7,1.5,1300,2,8.11,0,0,0,0,0,8.1,7.9,23.2,20.8,23.8,23.1,22.8,22.8,22.7,22.6,23.1,20.1,17.6,1.8,2.6,4.2,비,0